steps,rewards
1000,0.0
2000,0.0
3000,0.0
4000,0.0
5000,0.0
6000,0.0
7000,0.0
8000,0.0
9000,0.0
10000,0.0
11000,0.0
12000,0.0
13000,0.0
14000,0.0
15000,0.0
16000,0.0
17000,0.0
18000,0.0
19000,0.0
20000,0.0
21000,0.0
22000,0.0
23000,0.0
24000,0.0
25000,0.0
26000,0.0
27000,0.0
28000,0.0
29000,0.0
30000,0.0
31000,0.0
32000,0.0
33000,0.0
34000,0.0
35000,0.0
36000,0.0
37000,0.0
38000,0.0
39000,0.0
40000,0.0
41000,0.0
42000,0.0
43000,0.0
44000,0.0
45000,0.0
46000,0.0
47000,0.0
48000,0.0
49000,0.0
50000,0.0
51000,0.0
52000,0.0
53000,0.0
54000,0.2871484375
55000,0.5583203125
56000,0.8766015625
57000,0.9328515625
58000,0.646015625
59000,0.37730468749999996
60000,0.07960937500000001
61000,0.0
62000,0.0
63000,0.0
64000,0.0
65000,0.0
66000,0.0
67000,0.0
68000,0.0
69000,0.0
70000,0.0
71000,0.0
72000,0.0
73000,0.0
74000,0.0
75000,0.779765625
76000,0.5396875000000001
77000,0.33441406249999994
78000,0.6203515625
79000,0.8815234375
80000,0.7932812499999999
81000,0.7046875000000001
82000,0.7062890625
83000,0.802421875
84000,0.5834375
85000,0.3514453125
86000,0.11859375000000001
87000,0.7470703125
88000,0.9328515625000001
89000,0.8400390625
90000,0.6105078125000001
91000,0.3718359375
92000,0.3871484375
93000,0.3858984375
94000,0.9349609375
95000,0.8340625000000002
96000,0.9268749999999999
97000,0.9100000000000001
98000,0.784140625
99000,0.8955859374999999
100000,0.8505859375
